Epoch: 0 | Iteration: 0 | Classification loss: 0.00006 | Regression loss: 0.00668 | Running loss: 0.00674
Epoch: 0 | Iteration: 42 | Classification loss: 0.00405 | Regression loss: 0.04825 | Running loss: 0.25487
Epoch: 0 | Iteration: 43 | Classification loss: 0.03903 | Regression loss: 0.03979 | Running loss: 0.25086
Epoch: 0 | Iteration: 44 | Classification loss: 0.04567 | Regression loss: 0.09819 | Running loss: 0.24849
Epoch: 0 | Iteration: 45 | Classification loss: 0.00526 | Regression loss: 0.03328 | Running loss: 0.24392
Epoch: 0 | Iteration: 46 | Classification loss: 0.00161 | Regression loss: 0.02902 | Running loss: 0.23938
Epoch: 0 | Iteration: 47 | Classification loss: 0.00567 | Regression loss: 0.05181 | Running loss: 0.23559
Epoch: 0 | Iteration: 48 | Classification loss: 0.00009 | Regression loss: 0.02796 | Running loss: 0.23136
Epoch: 0 | Iteration: 49 | Classification loss: 0.00661 | Regression loss: 0.05304 | Running loss: 0.22792
Epoch: 0 | Iteration: 50 | Classification loss: 0.00241 | Regression loss: 0.05933 | Running loss: 0.22467
Epoch: 0 | Iteration: 51 | Classification loss: 0.03240 | Regression loss: 0.08167 | Running loss: 0.22254
Epoch: 0 | Iteration: 52 | Classification loss: 0.06060 | Regression loss: 0.03608 | Running loss: 0.22016
Epoch: 0 | Iteration: 53 | Classification loss: 0.00800 | Regression loss: 0.05323 | Running loss: 0.21722
Epoch: 0 | Iteration: 54 | Classification loss: 1.40766 | Regression loss: 0.28964 | Running loss: 0.24413
Epoch: 0 | Iteration: 55 | Classification loss: 0.00088 | Regression loss: 0.03819 | Running loss: 0.24047
Epoch: 0 | Iteration: 56 | Classification loss: 0.00037 | Regression loss: 0.04840 | Running loss: 0.23711
Epoch: 0 | Iteration: 57 | Classification loss: 0.00834 | Regression loss: 0.13398 | Running loss: 0.23547
Epoch: 0 | Iteration: 58 | Classification loss: 0.00004 | Regression loss: 0.04100 | Running loss: 0.23218
Epoch: 0 | Iteration: 59 | Classification loss: 1.13774 | Regression loss: 0.19831 | Running loss: 0.25057
Epoch: 0 | Iteration: 60 | Classification loss: 1.36759 | Regression loss: 0.11292 | Running loss: 0.27074
Epoch: 0 | Iteration: 61 | Classification loss: 0.00179 | Regression loss: 0.06111 | Running loss: 0.26739
Epoch: 0 | Iteration: 62 | Classification loss: 0.18342 | Regression loss: 0.16609 | Running loss: 0.26869
Epoch: 0 | Iteration: 63 | Classification loss: 0.02585 | Regression loss: 0.09645 | Running loss: 0.26640
Epoch: 0 | Iteration: 64 | Classification loss: 0.00048 | Regression loss: 0.05478 | Running loss: 0.26315
Epoch: 0 | Iteration: 65 | Classification loss: 0.00392 | Regression loss: 0.04516 | Running loss: 0.25991
Epoch: 0 | Iteration: 66 | Classification loss: 0.37927 | Regression loss: 0.25180 | Running loss: 0.26545
Epoch: 0 | Iteration: 67 | Classification loss: 0.26791 | Regression loss: 0.21528 | Running loss: 0.26865
Epoch: 0 | Iteration: 68 | Classification loss: 0.00025 | Regression loss: 0.04476 | Running loss: 0.26541
Epoch: 0 | Iteration: 69 | Classification loss: 0.00000 | Regression loss: 0.03221 | Running loss: 0.26208
Epoch: 0 | Iteration: 70 | Classification loss: 0.01465 | Regression loss: 0.15527 | Running loss: 0.26078
Epoch: 0 | Iteration: 71 | Classification loss: 0.00757 | Regression loss: 0.04572 | Running loss: 0.25790
Epoch: 0 | Iteration: 72 | Classification loss: 0.01433 | Regression loss: 0.05744 | Running loss: 0.25535
Epoch: 0 | Iteration: 73 | Classification loss: 0.00842 | Regression loss: 0.04905 | Running loss: 0.25268
Epoch: 0 | Iteration: 74 | Classification loss: 0.21658 | Regression loss: 0.25143 | Running loss: 0.25555
Epoch: 0 | Iteration: 75 | Classification loss: 0.07729 | Regression loss: 0.13891 | Running loss: 0.25503
Epoch: 0 | Iteration: 76 | Classification loss: 0.03570 | Regression loss: 0.09896 | Running loss: 0.25347
Epoch: 0 | Iteration: 77 | Classification loss: 0.00020 | Regression loss: 0.08803 | Running loss: 0.25135
Epoch: 0 | Iteration: 78 | Classification loss: 0.00832 | Regression loss: 0.11404 | Running loss: 0.24971
Epoch: 0 | Iteration: 79 | Classification loss: 0.23942 | Regression loss: 0.19934 | Running loss: 0.25208
Epoch: 0 | Iteration: 80 | Classification loss: 0.00864 | Regression loss: 0.10726 | Running loss: 0.25040
Epoch: 0 | Iteration: 81 | Classification loss: 0.01146 | Regression loss: 0.13380 | Running loss: 0.24911
Epoch: 0 | Iteration: 82 | Classification loss: 0.22385 | Regression loss: 0.23861 | Running loss: 0.25168
Epoch: 0 | Iteration: 83 | Classification loss: 0.00037 | Regression loss: 0.05020 | Running loss: 0.24929
Epoch: 0 | Iteration: 84 | Classification loss: 0.10018 | Regression loss: 0.20242 | Running loss: 0.24992
Epoch: 0 | Iteration: 85 | Classification loss: 0.00071 | Regression loss: 0.04454 | Running loss: 0.24754
Epoch: 0 | Iteration: 86 | Classification loss: 0.00060 | Regression loss: 0.02847 | Running loss: 0.24503
Epoch: 0 | Iteration: 87 | Classification loss: 0.03201 | Regression loss: 0.17028 | Running loss: 0.24454
Epoch: 0 | Iteration: 88 | Classification loss: 0.00004 | Regression loss: 0.02276 | Running loss: 0.24205
Epoch: 0 | Iteration: 89 | Classification loss: 0.40415 | Regression loss: 0.23679 | Running loss: 0.24648
Epoch: 0 | Iteration: 90 | Classification loss: 0.00044 | Regression loss: 0.09258 | Running loss: 0.24480
Epoch: 0 | Iteration: 91 | Classification loss: 0.00009 | Regression loss: 0.05197 | Running loss: 0.24270
Epoch: 0 | Iteration: 92 | Classification loss: 0.01861 | Regression loss: 0.06808 | Running loss: 0.24102
Epoch: 0 | Iteration: 93 | Classification loss: 0.51083 | Regression loss: 0.31758 | Running loss: 0.24727
Epoch: 0 | Iteration: 94 | Classification loss: 0.00007 | Regression loss: 0.06202 | Running loss: 0.24532
Epoch: 0 | Iteration: 95 | Classification loss: 0.33099 | Regression loss: 0.17065 | Running loss: 0.24799
Epoch: 0 | Iteration: 96 | Classification loss: 0.29920 | Regression loss: 0.24396 | Running loss: 0.25103
Epoch: 0 | Iteration: 97 | Classification loss: 0.06463 | Regression loss: 0.08738 | Running loss: 0.25002
Epoch: 0 | Iteration: 98 | Classification loss: 0.12235 | Regression loss: 0.13053 | Running loss: 0.25005
Epoch: 0 | Iteration: 99 | Classification loss: 0.28237 | Regression loss: 0.29262 | Running loss: 0.25330
Epoch: 0 | Iteration: 100 | Classification loss: 0.06005 | Regression loss: 0.21288 | Running loss: 0.25350
Epoch: 0 | Iteration: 101 | Classification loss: 0.10069 | Regression loss: 0.21874 | Running loss: 0.25414
Epoch: 0 | Iteration: 102 | Classification loss: 0.14023 | Regression loss: 0.22696 | Running loss: 0.25524
Epoch: 0 | Iteration: 103 | Classification loss: 0.00050 | Regression loss: 0.09372 | Running loss: 0.25369
Epoch: 0 | Iteration: 104 | Classification loss: 0.00904 | Regression loss: 0.15975 | Running loss: 0.25288
Epoch: 0 | Iteration: 105 | Classification loss: 0.02111 | Regression loss: 0.12497 | Running loss: 0.25188
Epoch: 0 | Iteration: 106 | Classification loss: 0.03125 | Regression loss: 0.05983 | Running loss: 0.25037
Epoch: 0 | Iteration: 107 | Classification loss: 0.07723 | Regression loss: 0.16273 | Running loss: 0.25028
Epoch: 0 | Iteration: 108 | Classification loss: 0.00076 | Regression loss: 0.09300 | Running loss: 0.24884
Epoch: 0 | Iteration: 109 | Classification loss: 0.00686 | Regression loss: 0.05340 | Running loss: 0.24713
Epoch: 0 | Iteration: 110 | Classification loss: 0.00040 | Regression loss: 0.13128 | Running loss: 0.24609
Epoch: 0 | Iteration: 111 | Classification loss: 0.00106 | Regression loss: 0.10217 | Running loss: 0.24481
Epoch: 0 | Iteration: 112 | Classification loss: 0.31240 | Regression loss: 0.31232 | Running loss: 0.24817
Epoch: 0 | Iteration: 113 | Classification loss: 0.00005 | Regression loss: 0.03901 | Running loss: 0.24634
Epoch: 0 | Iteration: 114 | Classification loss: 0.00150 | Regression loss: 0.05078 | Running loss: 0.24465
Epoch: 0 | Iteration: 115 | Classification loss: 0.02610 | Regression loss: 0.20311 | Running loss: 0.24452
Epoch: 0 | Iteration: 116 | Classification loss: 0.34889 | Regression loss: 0.30241 | Running loss: 0.24800
Epoch: 0 | Iteration: 117 | Classification loss: 0.00056 | Regression loss: 0.04600 | Running loss: 0.24629
Epoch: 0 | Iteration: 118 | Classification loss: 0.00237 | Regression loss: 0.06503 | Running loss: 0.24479
Epoch: 0 | Iteration: 119 | Classification loss: 0.00985 | Regression loss: 0.15158 | Running loss: 0.24409
Epoch: 0 | Iteration: 120 | Classification loss: 0.00566 | Regression loss: 0.04025 | Running loss: 0.24245
Epoch: 0 | Iteration: 121 | Classification loss: 0.00139 | Regression loss: 0.05324 | Running loss: 0.24091
Epoch: 0 | Iteration: 122 | Classification loss: 0.16018 | Regression loss: 0.21180 | Running loss: 0.24198
Epoch: 0 | Iteration: 123 | Classification loss: 0.00027 | Regression loss: 0.03186 | Running loss: 0.24029
Epoch: 0 | Iteration: 124 | Classification loss: 0.00517 | Regression loss: 0.05271 | Running loss: 0.23883
Epoch: 0 | Iteration: 125 | Classification loss: 0.03303 | Regression loss: 0.15088 | Running loss: 0.23839
Epoch: 0 | Iteration: 126 | Classification loss: 0.69249 | Regression loss: 0.36746 | Running loss: 0.24486
Epoch: 0 | Iteration: 127 | Classification loss: 0.11423 | Regression loss: 0.23142 | Running loss: 0.24565
Epoch: 0 | Iteration: 128 | Classification loss: 0.16615 | Regression loss: 0.17488 | Running loss: 0.24639
Epoch: 0 | Iteration: 129 | Classification loss: 0.01194 | Regression loss: 0.07564 | Running loss: 0.24517
Epoch: 0 | Iteration: 130 | Classification loss: 0.04261 | Regression loss: 0.06290 | Running loss: 0.24410
Epoch: 0 | Iteration: 131 | Classification loss: 0.07161 | Regression loss: 0.16665 | Running loss: 0.24406
Epoch: 0 | Iteration: 132 | Classification loss: 0.00295 | Regression loss: 0.07063 | Running loss: 0.24277
Epoch: 0 | Iteration: 133 | Classification loss: 0.01002 | Regression loss: 0.05719 | Running loss: 0.24146
Epoch: 0 | Iteration: 134 | Classification loss: 0.00166 | Regression loss: 0.04941 | Running loss: 0.24005
Epoch: 0 | Iteration: 135 | Classification loss: 0.00279 | Regression loss: 0.07057 | Running loss: 0.23883
Epoch: 0 | Iteration: 136 | Classification loss: 0.01108 | Regression loss: 0.06502 | Running loss: 0.23764
Epoch: 0 | Iteration: 137 | Classification loss: 0.00079 | Regression loss: 0.08463 | Running loss: 0.23654
Epoch: 0 | Iteration: 138 | Classification loss: 0.00965 | Regression loss: 0.08025 | Running loss: 0.23548
Epoch: 0 | Iteration: 139 | Classification loss: 0.00227 | Regression loss: 0.05050 | Running loss: 0.23418
Epoch: 0 | Iteration: 140 | Classification loss: 0.04438 | Regression loss: 0.14283 | Running loss: 0.23384
Epoch: 0 | Iteration: 141 | Classification loss: 0.11507 | Regression loss: 0.20546 | Running loss: 0.23445
Epoch: 0 | Iteration: 142 | Classification loss: 0.88468 | Regression loss: 0.42955 | Running loss: 0.24200
Epoch: 0 | Iteration: 143 | Classification loss: 0.07997 | Regression loss: 0.13450 | Running loss: 0.24181
Epoch: 0 | Iteration: 144 | Classification loss: 0.00949 | Regression loss: 0.13224 | Running loss: 0.24112
Epoch: 0 | Iteration: 145 | Classification loss: 0.12809 | Regression loss: 0.19966 | Running loss: 0.24172
Epoch: 0 | Iteration: 146 | Classification loss: 0.00702 | Regression loss: 0.06918 | Running loss: 0.24059
Epoch: 0 | Iteration: 147 | Classification loss: 0.00826 | Regression loss: 0.14131 | Running loss: 0.23998
Epoch: 0 | Iteration: 148 | Classification loss: 0.23132 | Regression loss: 0.16004 | Running loss: 0.24099
Epoch: 0 | Iteration: 149 | Classification loss: 0.00554 | Regression loss: 0.04456 | Running loss: 0.23972
Epoch: 0 | Iteration: 150 | Classification loss: 0.00656 | Regression loss: 0.06387 | Running loss: 0.23860
Epoch: 0 | Iteration: 151 | Classification loss: 0.00154 | Regression loss: 0.11449 | Running loss: 0.23779
Epoch: 0 | Iteration: 152 | Classification loss: 0.01156 | Regression loss: 0.04659 | Running loss: 0.23662
Epoch: 0 | Iteration: 153 | Classification loss: 0.67162 | Regression loss: 0.26263 | Running loss: 0.24115
Epoch: 0 | Iteration: 154 | Classification loss: 0.03947 | Regression loss: 0.15202 | Running loss: 0.24083
Epoch: 0 | Iteration: 155 | Classification loss: 0.05059 | Regression loss: 0.16262 | Running loss: 0.24065
Epoch: 0 | Iteration: 156 | Classification loss: 0.00022 | Regression loss: 0.05078 | Running loss: 0.23944
Epoch: 0 | Iteration: 157 | Classification loss: 0.00019 | Regression loss: 0.07147 | Running loss: 0.23838
Epoch: 0 | Iteration: 158 | Classification loss: 0.91059 | Regression loss: 0.09114 | Running loss: 0.24318
Epoch: 0 | Iteration: 159 | Classification loss: 0.01407 | Regression loss: 0.07897 | Running loss: 0.24224
Epoch: 0 | Iteration: 160 | Classification loss: 0.01491 | Regression loss: 0.04653 | Running loss: 0.24112
Epoch: 0 | Iteration: 161 | Classification loss: 0.00332 | Regression loss: 0.04234 | Running loss: 0.23991
Epoch: 0 | Iteration: 162 | Classification loss: 0.36605 | Regression loss: 0.35619 | Running loss: 0.24287
Epoch: 0 | Iteration: 163 | Classification loss: 0.01061 | Regression loss: 0.05251 | Running loss: 0.24178
Epoch: 0 | Iteration: 164 | Classification loss: 0.06754 | Regression loss: 0.30480 | Running loss: 0.24257
Epoch: 0 | Iteration: 165 | Classification loss: 0.00802 | Regression loss: 0.06627 | Running loss: 0.24155
Epoch: 0 | Iteration: 166 | Classification loss: 0.02115 | Regression loss: 0.08997 | Running loss: 0.24077
Epoch: 0 | Iteration: 167 | Classification loss: 0.03167 | Regression loss: 0.16961 | Running loss: 0.24054
Epoch: 0 | Iteration: 168 | Classification loss: 0.00995 | Regression loss: 0.14241 | Running loss: 0.24002
Epoch: 0 | Iteration: 169 | Classification loss: 0.01438 | Regression loss: 0.11707 | Running loss: 0.23938
Epoch: 0 | Iteration: 170 | Classification loss: 0.45412 | Regression loss: 0.05286 | Running loss: 0.24094
Epoch: 0 | Iteration: 171 | Classification loss: 0.00597 | Regression loss: 0.05670 | Running loss: 0.23991
Epoch: 0 | Iteration: 172 | Classification loss: 0.13564 | Regression loss: 0.20447 | Running loss: 0.24048
Epoch: 0 | Iteration: 173 | Classification loss: 0.00393 | Regression loss: 0.06374 | Running loss: 0.23949
Epoch: 0 | Iteration: 174 | Classification loss: 0.09101 | Regression loss: 0.19683 | Running loss: 0.23977
Epoch: 0 | Iteration: 175 | Classification loss: 0.02983 | Regression loss: 0.17257 | Running loss: 0.23956
Epoch: 0 | Iteration: 176 | Classification loss: 0.01298 | Regression loss: 0.13109 | Running loss: 0.23902
Epoch: 0 | Iteration: 177 | Classification loss: 0.00046 | Regression loss: 0.02616 | Running loss: 0.23782
Epoch: 0 | Iteration: 178 | Classification loss: 0.01245 | Regression loss: 0.04908 | Running loss: 0.23684
Epoch: 0 | Iteration: 179 | Classification loss: 0.00289 | Regression loss: 0.04804 | Running loss: 0.23581
Epoch: 0 | Iteration: 180 | Classification loss: 0.02015 | Regression loss: 0.14509 | Running loss: 0.23542
Epoch: 0 | Iteration: 181 | Classification loss: 0.02006 | Regression loss: 0.13988 | Running loss: 0.23500
Epoch: 0 | Iteration: 182 | Classification loss: 0.02550 | Regression loss: 0.07333 | Running loss: 0.23426
Epoch: 0 | Iteration: 183 | Classification loss: 0.46485 | Regression loss: 0.30614 | Running loss: 0.23717
Epoch: 0 | Iteration: 184 | Classification loss: 0.00563 | Regression loss: 0.05746 | Running loss: 0.23623
Epoch: 0 | Iteration: 185 | Classification loss: 0.42817 | Regression loss: 0.10091 | Running loss: 0.23781
Epoch: 0 | Iteration: 186 | Classification loss: 0.16303 | Regression loss: 0.12859 | Running loss: 0.23809
Epoch: 0 | Iteration: 187 | Classification loss: 0.19583 | Regression loss: 0.23241 | Running loss: 0.23911
Epoch: 0 | Iteration: 188 | Classification loss: 0.01328 | Regression loss: 0.12835 | Running loss: 0.23859
Epoch: 0 | Iteration: 189 | Classification loss: 0.08413 | Regression loss: 0.28221 | Running loss: 0.23926
Epoch: 0 | Iteration: 190 | Classification loss: 0.00833 | Regression loss: 0.05077 | Running loss: 0.23832
Epoch: 0 | Iteration: 191 | Classification loss: 0.00047 | Regression loss: 0.06625 | Running loss: 0.23743
Epoch: 0 | Iteration: 192 | Classification loss: 0.10510 | Regression loss: 0.35396 | Running loss: 0.23857
Epoch: 0 | Iteration: 193 | Classification loss: 0.02236 | Regression loss: 0.11966 | Running loss: 0.23808
Epoch: 0 | Iteration: 194 | Classification loss: 0.01299 | Regression loss: 0.06663 | Running loss: 0.23726
Epoch: 0 | Iteration: 195 | Classification loss: 0.02812 | Regression loss: 0.17035 | Running loss: 0.23707
Epoch: 0 | Iteration: 196 | Classification loss: 0.01062 | Regression loss: 0.05548 | Running loss: 0.23620
Epoch: 0 | Iteration: 197 | Classification loss: 0.30074 | Regression loss: 0.47393 | Running loss: 0.23892
Epoch: 0 | Iteration: 198 | Classification loss: 0.41218 | Regression loss: 0.13738 | Running loss: 0.24048
Epoch: 0 | Iteration: 199 | Classification loss: 0.30026 | Regression loss: 0.44091 | Running loss: 0.24298
Epoch: 0 | Iteration: 200 | Classification loss: 0.02456 | Regression loss: 0.13882 | Running loss: 0.24259
Epoch: 0 | Iteration: 201 | Classification loss: 0.26497 | Regression loss: 0.26807 | Running loss: 0.24402
Epoch: 0 | Iteration: 202 | Classification loss: 0.01046 | Regression loss: 0.08505 | Running loss: 0.24329
Epoch: 0 | Iteration: 203 | Classification loss: 0.00892 | Regression loss: 0.06533 | Running loss: 0.24246
Epoch: 0 | Iteration: 204 | Classification loss: 0.01255 | Regression loss: 0.05503 | Running loss: 0.24161
Epoch: 0 | Iteration: 205 | Classification loss: 0.27376 | Regression loss: 0.24178 | Running loss: 0.24294
Epoch: 0 | Iteration: 206 | Classification loss: 0.00164 | Regression loss: 0.02539 | Running loss: 0.24190
Epoch: 0 | Iteration: 207 | Classification loss: 0.33856 | Regression loss: 0.41150 | Running loss: 0.24434
Epoch: 0 | Iteration: 208 | Classification loss: 0.03985 | Regression loss: 0.09191 | Running loss: 0.24380
Epoch: 0 | Iteration: 209 | Classification loss: 0.08188 | Regression loss: 0.16678 | Running loss: 0.24382
Epoch: 0 | Iteration: 210 | Classification loss: 0.00569 | Regression loss: 0.06057 | Running loss: 0.24298
Epoch: 0 | Iteration: 211 | Classification loss: 0.00249 | Regression loss: 0.08366 | Running loss: 0.24224
Epoch: 0 | Iteration: 212 | Classification loss: 0.21060 | Regression loss: 0.12270 | Running loss: 0.24267
Epoch: 0 | Iteration: 213 | Classification loss: 0.00127 | Regression loss: 0.04489 | Running loss: 0.24175
Epoch: 0 | Iteration: 214 | Classification loss: 0.00116 | Regression loss: 0.03367 | Running loss: 0.24079
Epoch: 0 | Iteration: 215 | Classification loss: 0.00322 | Regression loss: 0.05549 | Running loss: 0.23995
Epoch: 0 | Iteration: 216 | Classification loss: 0.00098 | Regression loss: 0.01696 | Running loss: 0.23892
Epoch: 0 | Iteration: 217 | Classification loss: 0.00384 | Regression loss: 0.06456 | Running loss: 0.23814
Epoch: 0 | Iteration: 218 | Classification loss: 0.00899 | Regression loss: 0.11337 | Running loss: 0.23761
Epoch: 0 | Iteration: 219 | Classification loss: 0.00130 | Regression loss: 0.04913 | Running loss: 0.23676
Epoch: 0 | Iteration: 220 | Classification loss: 0.00167 | Regression loss: 0.04496 | Running loss: 0.23590
Epoch: 0 | Iteration: 221 | Classification loss: 0.00110 | Regression loss: 0.03699 | Running loss: 0.23501
Epoch: 0 | Iteration: 222 | Classification loss: 0.01687 | Regression loss: 0.13967 | Running loss: 0.23466
Epoch: 0 | Iteration: 223 | Classification loss: 0.04142 | Regression loss: 0.23424 | Running loss: 0.23484
Epoch: 0 | Iteration: 224 | Classification loss: 0.01600 | Regression loss: 0.14105 | Running loss: 0.23450
Epoch: 0 | Iteration: 225 | Classification loss: 0.02685 | Regression loss: 0.26316 | Running loss: 0.23474
Epoch: 0 | Iteration: 226 | Classification loss: 0.00134 | Regression loss: 0.03569 | Running loss: 0.23387
Epoch: 0 | Iteration: 227 | Classification loss: 0.08110 | Regression loss: 0.19730 | Running loss: 0.23407
Epoch: 0 | Iteration: 228 | Classification loss: 0.00488 | Regression loss: 0.12307 | Running loss: 0.23360
Epoch: 0 | Iteration: 229 | Classification loss: 0.01119 | Regression loss: 0.07055 | Running loss: 0.23294
Epoch: 0 | Iteration: 230 | Classification loss: 0.00671 | Regression loss: 0.08533 | Running loss: 0.23233
Epoch: 0 | Iteration: 231 | Classification loss: 0.00604 | Regression loss: 0.17517 | Running loss: 0.23211
Epoch: 0 | Iteration: 232 | Classification loss: 0.00012 | Regression loss: 0.01410 | Running loss: 0.23118
Epoch: 0 | Iteration: 233 | Classification loss: 0.00662 | Regression loss: 0.06039 | Running loss: 0.23048
Epoch: 0 | Iteration: 234 | Classification loss: 0.16777 | Regression loss: 0.40407 | Running loss: 0.23193
Epoch: 0 | Iteration: 235 | Classification loss: 0.05369 | Regression loss: 0.17844 | Running loss: 0.23193
Epoch: 0 | Iteration: 236 | Classification loss: 0.15497 | Regression loss: 0.28060 | Running loss: 0.23279
Epoch: 0 | Iteration: 237 | Classification loss: 0.01232 | Regression loss: 0.03096 | Running loss: 0.23199
Epoch: 0 | Iteration: 238 | Classification loss: 0.00043 | Regression loss: 0.02973 | Running loss: 0.23115
Epoch: 0 | Iteration: 239 | Classification loss: 0.00022 | Regression loss: 0.01645 | Running loss: 0.23025
Epoch: 0 | Iteration: 240 | Classification loss: 0.00078 | Regression loss: 0.01326 | Running loss: 0.22936
Epoch: 0 | Iteration: 241 | Classification loss: 0.00297 | Regression loss: 0.03951 | Running loss: 0.22858
Epoch: 0 | Iteration: 242 | Classification loss: 0.88777 | Regression loss: 0.26590 | Running loss: 0.23239
Epoch: 0 | Iteration: 243 | Classification loss: 0.00480 | Regression loss: 0.04441 | Running loss: 0.23164
Epoch: 0 | Iteration: 244 | Classification loss: 0.00412 | Regression loss: 0.08352 | Running loss: 0.23105
Epoch: 0 | Iteration: 245 | Classification loss: 0.00064 | Regression loss: 0.04104 | Running loss: 0.23028
Epoch: 0 | Iteration: 246 | Classification loss: 0.00015 | Regression loss: 0.06952 | Running loss: 0.22963
Epoch: 0 | Iteration: 247 | Classification loss: 0.00531 | Regression loss: 0.05058 | Running loss: 0.22893
Epoch: 0 | Iteration: 248 | Classification loss: 0.00398 | Regression loss: 0.06034 | Running loss: 0.22827
Epoch: 0 | Iteration: 249 | Classification loss: 0.01563 | Regression loss: 0.08433 | Running loss: 0.22776
Epoch: 0 | Iteration: 250 | Classification loss: 0.06836 | Regression loss: 0.22673 | Running loss: 0.22803
Epoch: 0 | Iteration: 251 | Classification loss: 0.00758 | Regression loss: 0.05493 | Running loss: 0.22737
Epoch: 0 | Iteration: 252 | Classification loss: 0.29765 | Regression loss: 0.55110 | Running loss: 0.22983
