Epoch: 0 | Iteration: 0 | Classification loss: 1.13380 | Regression loss: 1.10251 | Running loss: 2.23631
Epoch: 0 | Iteration: 49 | Classification loss: 0.50503 | Regression loss: 0.85123 | Running loss: 1.61619
Epoch: 0 | Iteration: 50 | Classification loss: 0.46570 | Regression loss: 0.92155 | Running loss: 1.61170
Epoch: 0 | Iteration: 51 | Classification loss: 1.12407 | Regression loss: 1.07501 | Running loss: 1.62300
Epoch: 0 | Iteration: 52 | Classification loss: 0.35702 | Regression loss: 0.86290 | Running loss: 1.61540
Epoch: 0 | Iteration: 53 | Classification loss: 1.06228 | Regression loss: 0.79194 | Running loss: 1.61982
Epoch: 0 | Iteration: 54 | Classification loss: 0.42938 | Regression loss: 0.95137 | Running loss: 1.61547
Epoch: 0 | Iteration: 55 | Classification loss: 0.54055 | Regression loss: 0.90218 | Running loss: 1.61239
Epoch: 0 | Iteration: 56 | Classification loss: 0.63398 | Regression loss: 0.85544 | Running loss: 1.61023
Epoch: 0 | Iteration: 57 | Classification loss: 0.45419 | Regression loss: 0.92664 | Running loss: 1.60627
Epoch: 0 | Iteration: 58 | Classification loss: 0.48181 | Regression loss: 0.99292 | Running loss: 1.60404
Epoch: 0 | Iteration: 59 | Classification loss: 0.69204 | Regression loss: 0.92404 | Running loss: 1.60425
Epoch: 0 | Iteration: 60 | Classification loss: 0.46671 | Regression loss: 0.85807 | Running loss: 1.59966
Epoch: 0 | Iteration: 61 | Classification loss: 0.38404 | Regression loss: 0.77013 | Running loss: 1.59248
Epoch: 0 | Iteration: 62 | Classification loss: 0.48194 | Regression loss: 0.83710 | Running loss: 1.58814
Epoch: 0 | Iteration: 63 | Classification loss: 0.47598 | Regression loss: 0.81286 | Running loss: 1.58346
Epoch: 0 | Iteration: 64 | Classification loss: 0.60580 | Regression loss: 0.78551 | Running loss: 1.58051
Epoch: 0 | Iteration: 65 | Classification loss: 0.36795 | Regression loss: 0.71491 | Running loss: 1.57297
Epoch: 0 | Iteration: 66 | Classification loss: 0.57588 | Regression loss: 0.89755 | Running loss: 1.57148
Epoch: 0 | Iteration: 67 | Classification loss: 0.47699 | Regression loss: 0.63005 | Running loss: 1.56465
Epoch: 0 | Iteration: 68 | Classification loss: 0.50228 | Regression loss: 0.87575 | Running loss: 1.56195
Epoch: 0 | Iteration: 69 | Classification loss: 0.48507 | Regression loss: 0.83769 | Running loss: 1.55853
Epoch: 0 | Iteration: 70 | Classification loss: 0.45409 | Regression loss: 0.82322 | Running loss: 1.55457
Epoch: 0 | Iteration: 71 | Classification loss: 0.45829 | Regression loss: 0.85811 | Running loss: 1.55126
Epoch: 0 | Iteration: 72 | Classification loss: 0.48491 | Regression loss: 0.85853 | Running loss: 1.54841
Epoch: 0 | Iteration: 73 | Classification loss: 0.42208 | Regression loss: 0.71833 | Running loss: 1.54290
Epoch: 0 | Iteration: 74 | Classification loss: 0.35693 | Regression loss: 0.77284 | Running loss: 1.53739
Epoch: 0 | Iteration: 75 | Classification loss: 0.41070 | Regression loss: 0.74870 | Running loss: 1.53242
Epoch: 0 | Iteration: 76 | Classification loss: 0.44477 | Regression loss: 0.93808 | Running loss: 1.53047
Epoch: 0 | Iteration: 77 | Classification loss: 0.46626 | Regression loss: 0.81461 | Running loss: 1.52727
Epoch: 0 | Iteration: 78 | Classification loss: 0.48684 | Regression loss: 0.88217 | Running loss: 1.52527
Epoch: 0 | Iteration: 79 | Classification loss: 0.46413 | Regression loss: 0.70110 | Running loss: 1.52077
Epoch: 0 | Iteration: 80 | Classification loss: 0.26712 | Regression loss: 0.74641 | Running loss: 1.51451
Epoch: 0 | Iteration: 81 | Classification loss: 0.41865 | Regression loss: 0.84668 | Running loss: 1.51147
Epoch: 0 | Iteration: 82 | Classification loss: 0.49442 | Regression loss: 0.86463 | Running loss: 1.50963
Epoch: 0 | Iteration: 83 | Classification loss: 0.32662 | Regression loss: 0.80568 | Running loss: 1.50514
Epoch: 0 | Iteration: 84 | Classification loss: 0.55498 | Regression loss: 0.84499 | Running loss: 1.50390
Epoch: 0 | Iteration: 85 | Classification loss: 0.34557 | Regression loss: 0.92523 | Running loss: 1.50119
Epoch: 0 | Iteration: 86 | Classification loss: 0.64979 | Regression loss: 0.76523 | Running loss: 1.50020
Epoch: 0 | Iteration: 87 | Classification loss: 0.70048 | Regression loss: 0.75186 | Running loss: 1.49966
Epoch: 0 | Iteration: 88 | Classification loss: 0.41865 | Regression loss: 0.82810 | Running loss: 1.49682
Epoch: 0 | Iteration: 89 | Classification loss: 0.28487 | Regression loss: 0.70300 | Running loss: 1.49116
Epoch: 0 | Iteration: 90 | Classification loss: 0.43265 | Regression loss: 0.80311 | Running loss: 1.48836
Epoch: 0 | Iteration: 91 | Classification loss: 0.34328 | Regression loss: 0.68906 | Running loss: 1.48340
Epoch: 0 | Iteration: 92 | Classification loss: 0.32573 | Regression loss: 0.68813 | Running loss: 1.47835
Epoch: 0 | Iteration: 93 | Classification loss: 1.04579 | Regression loss: 0.68212 | Running loss: 1.48101
Epoch: 0 | Iteration: 94 | Classification loss: 0.38435 | Regression loss: 0.76162 | Running loss: 1.47748
Epoch: 0 | Iteration: 95 | Classification loss: 0.33850 | Regression loss: 0.84956 | Running loss: 1.47446
Epoch: 0 | Iteration: 96 | Classification loss: 0.25737 | Regression loss: 0.51240 | Running loss: 1.46720
Epoch: 0 | Iteration: 97 | Classification loss: 0.32111 | Regression loss: 0.70045 | Running loss: 1.46265
Epoch: 0 | Iteration: 98 | Classification loss: 0.23465 | Regression loss: 0.63383 | Running loss: 1.45665
Epoch: 0 | Iteration: 99 | Classification loss: 0.52508 | Regression loss: 0.73280 | Running loss: 1.45466
Epoch: 0 | Iteration: 100 | Classification loss: 0.29015 | Regression loss: 0.65963 | Running loss: 1.44966
Epoch: 0 | Iteration: 101 | Classification loss: 0.55932 | Regression loss: 0.73871 | Running loss: 1.44818
Epoch: 0 | Iteration: 102 | Classification loss: 0.65798 | Regression loss: 0.83782 | Running loss: 1.44864
Epoch: 0 | Iteration: 103 | Classification loss: 0.34891 | Regression loss: 0.50154 | Running loss: 1.44289
Epoch: 0 | Iteration: 104 | Classification loss: 0.28014 | Regression loss: 0.65612 | Running loss: 1.43806
Epoch: 0 | Iteration: 105 | Classification loss: 0.45342 | Regression loss: 0.84313 | Running loss: 1.43673
Epoch: 0 | Iteration: 106 | Classification loss: 0.38046 | Regression loss: 0.78990 | Running loss: 1.43424
Epoch: 0 | Iteration: 107 | Classification loss: 0.39117 | Regression loss: 0.76885 | Running loss: 1.43170
Epoch: 0 | Iteration: 108 | Classification loss: 0.69941 | Regression loss: 0.90360 | Running loss: 1.43327
Epoch: 0 | Iteration: 109 | Classification loss: 0.36511 | Regression loss: 0.71409 | Running loss: 1.43005
Epoch: 0 | Iteration: 110 | Classification loss: 0.38822 | Regression loss: 0.72765 | Running loss: 1.42722
Epoch: 0 | Iteration: 111 | Classification loss: 0.25827 | Regression loss: 0.60741 | Running loss: 1.42221
Epoch: 0 | Iteration: 112 | Classification loss: 0.37094 | Regression loss: 0.67497 | Running loss: 1.41888
Epoch: 0 | Iteration: 113 | Classification loss: 0.34322 | Regression loss: 0.59747 | Running loss: 1.41468
Epoch: 0 | Iteration: 114 | Classification loss: 0.48057 | Regression loss: 0.78067 | Running loss: 1.41335
Epoch: 0 | Iteration: 115 | Classification loss: 0.50543 | Regression loss: 0.72721 | Running loss: 1.41179
Epoch: 0 | Iteration: 116 | Classification loss: 0.52031 | Regression loss: 0.55159 | Running loss: 1.40889
Epoch: 0 | Iteration: 117 | Classification loss: 0.61501 | Regression loss: 0.84729 | Running loss: 1.40934
Epoch: 0 | Iteration: 118 | Classification loss: 0.25149 | Regression loss: 0.67057 | Running loss: 1.40524
Epoch: 0 | Iteration: 119 | Classification loss: 0.51105 | Regression loss: 0.82629 | Running loss: 1.40468
Epoch: 0 | Iteration: 120 | Classification loss: 0.62812 | Regression loss: 0.62387 | Running loss: 1.40342
Epoch: 0 | Iteration: 121 | Classification loss: 0.40954 | Regression loss: 0.61011 | Running loss: 1.40027
Epoch: 0 | Iteration: 122 | Classification loss: 0.44691 | Regression loss: 0.81638 | Running loss: 1.39916
Epoch: 0 | Iteration: 123 | Classification loss: 0.37213 | Regression loss: 0.74551 | Running loss: 1.39689
Epoch: 0 | Iteration: 124 | Classification loss: 0.34039 | Regression loss: 0.65932 | Running loss: 1.39371
Epoch: 0 | Iteration: 125 | Classification loss: 0.58022 | Regression loss: 0.50246 | Running loss: 1.39124
Epoch: 0 | Iteration: 126 | Classification loss: 0.46889 | Regression loss: 0.69569 | Running loss: 1.38946
Epoch: 0 | Iteration: 127 | Classification loss: 0.44407 | Regression loss: 0.73742 | Running loss: 1.38783
Epoch: 0 | Iteration: 128 | Classification loss: 0.44190 | Regression loss: 0.75209 | Running loss: 1.38633
Epoch: 0 | Iteration: 129 | Classification loss: 0.31936 | Regression loss: 0.72683 | Running loss: 1.38371
Epoch: 0 | Iteration: 130 | Classification loss: 0.36570 | Regression loss: 0.59761 | Running loss: 1.38050
Epoch: 0 | Iteration: 131 | Classification loss: 0.30187 | Regression loss: 0.48840 | Running loss: 1.37603
Epoch: 0 | Iteration: 132 | Classification loss: 0.44153 | Regression loss: 0.48873 | Running loss: 1.37268
Epoch: 0 | Iteration: 133 | Classification loss: 0.33698 | Regression loss: 0.49182 | Running loss: 1.36862
Epoch: 0 | Iteration: 134 | Classification loss: 0.41656 | Regression loss: 0.84004 | Running loss: 1.36779
Epoch: 0 | Iteration: 135 | Classification loss: 0.71436 | Regression loss: 0.67077 | Running loss: 1.36792
Epoch: 0 | Iteration: 136 | Classification loss: 0.50651 | Regression loss: 0.75130 | Running loss: 1.36711
Epoch: 0 | Iteration: 137 | Classification loss: 0.22198 | Regression loss: 0.50581 | Running loss: 1.36248
Epoch: 0 | Iteration: 138 | Classification loss: 0.29794 | Regression loss: 0.55711 | Running loss: 1.35883
Epoch: 0 | Iteration: 139 | Classification loss: 0.31709 | Regression loss: 0.66846 | Running loss: 1.35617
Epoch: 0 | Iteration: 140 | Classification loss: 0.37516 | Regression loss: 0.62374 | Running loss: 1.35363
Epoch: 0 | Iteration: 141 | Classification loss: 0.33863 | Regression loss: 0.71704 | Running loss: 1.35153
Epoch: 0 | Iteration: 142 | Classification loss: 0.23930 | Regression loss: 0.54740 | Running loss: 1.34758
Epoch: 0 | Iteration: 143 | Classification loss: 0.33756 | Regression loss: 0.69448 | Running loss: 1.34539
Epoch: 0 | Iteration: 144 | Classification loss: 0.25189 | Regression loss: 0.40555 | Running loss: 1.34065
Epoch: 0 | Iteration: 145 | Classification loss: 0.41985 | Regression loss: 0.77921 | Running loss: 1.33968
Epoch: 0 | Iteration: 146 | Classification loss: 0.31625 | Regression loss: 0.67311 | Running loss: 1.33729
Epoch: 0 | Iteration: 147 | Classification loss: 0.18633 | Regression loss: 0.49295 | Running loss: 1.33285
Epoch: 0 | Iteration: 148 | Classification loss: 0.39781 | Regression loss: 0.64914 | Running loss: 1.33093
Epoch: 0 | Iteration: 149 | Classification loss: 0.31451 | Regression loss: 0.58427 | Running loss: 1.32805
Epoch: 0 | Iteration: 150 | Classification loss: 0.49227 | Regression loss: 0.85561 | Running loss: 1.32818
Epoch: 0 | Iteration: 151 | Classification loss: 0.31952 | Regression loss: 0.55971 | Running loss: 1.32523
Epoch: 0 | Iteration: 152 | Classification loss: 0.30042 | Regression loss: 0.70256 | Running loss: 1.32312
Epoch: 0 | Iteration: 153 | Classification loss: 0.24641 | Regression loss: 0.69812 | Running loss: 1.32066
Epoch: 0 | Iteration: 154 | Classification loss: 0.40837 | Regression loss: 0.75837 | Running loss: 1.31967
Epoch: 0 | Iteration: 155 | Classification loss: 0.37482 | Regression loss: 0.62012 | Running loss: 1.31759
Epoch: 0 | Iteration: 156 | Classification loss: 0.48572 | Regression loss: 0.65128 | Running loss: 1.31644
Epoch: 0 | Iteration: 157 | Classification loss: 0.25551 | Regression loss: 0.50606 | Running loss: 1.31293
Epoch: 0 | Iteration: 158 | Classification loss: 0.33161 | Regression loss: 0.44918 | Running loss: 1.30958
Epoch: 0 | Iteration: 159 | Classification loss: 0.40312 | Regression loss: 0.73905 | Running loss: 1.30853
Epoch: 0 | Iteration: 160 | Classification loss: 0.24710 | Regression loss: 0.47695 | Running loss: 1.30490
Epoch: 0 | Iteration: 161 | Classification loss: 0.28669 | Regression loss: 0.55351 | Running loss: 1.30203
Epoch: 0 | Iteration: 162 | Classification loss: 0.31082 | Regression loss: 0.62451 | Running loss: 1.29978
Epoch: 0 | Iteration: 163 | Classification loss: 0.35102 | Regression loss: 0.64584 | Running loss: 1.29794
Epoch: 0 | Iteration: 164 | Classification loss: 0.17619 | Regression loss: 0.37072 | Running loss: 1.29338
Epoch: 0 | Iteration: 165 | Classification loss: 0.32077 | Regression loss: 0.62542 | Running loss: 1.29129
Epoch: 0 | Iteration: 166 | Classification loss: 0.44307 | Regression loss: 0.87564 | Running loss: 1.29146
Epoch: 0 | Iteration: 167 | Classification loss: 0.21010 | Regression loss: 0.42342 | Running loss: 1.28754
Epoch: 0 | Iteration: 168 | Classification loss: 0.19058 | Regression loss: 0.42206 | Running loss: 1.28355
Epoch: 0 | Iteration: 169 | Classification loss: 0.58093 | Regression loss: 0.50541 | Running loss: 1.28239
Epoch: 0 | Iteration: 170 | Classification loss: 0.30383 | Regression loss: 0.61719 | Running loss: 1.28027
Epoch: 0 | Iteration: 171 | Classification loss: 0.28530 | Regression loss: 0.53572 | Running loss: 1.27760
Epoch: 0 | Iteration: 172 | Classification loss: 0.35688 | Regression loss: 0.48896 | Running loss: 1.27511
Epoch: 0 | Iteration: 173 | Classification loss: 0.14327 | Regression loss: 0.55427 | Running loss: 1.27179
Epoch: 0 | Iteration: 174 | Classification loss: 0.15952 | Regression loss: 0.35911 | Running loss: 1.26749
Epoch: 0 | Iteration: 175 | Classification loss: 0.41343 | Regression loss: 0.61970 | Running loss: 1.26615
Epoch: 0 | Iteration: 176 | Classification loss: 0.38032 | Regression loss: 0.70136 | Running loss: 1.26511
Epoch: 0 | Iteration: 177 | Classification loss: 0.58974 | Regression loss: 0.83713 | Running loss: 1.26602
Epoch: 0 | Iteration: 178 | Classification loss: 0.28474 | Regression loss: 0.59136 | Running loss: 1.26384
Epoch: 0 | Iteration: 179 | Classification loss: 0.26597 | Regression loss: 0.40715 | Running loss: 1.26056
Epoch: 0 | Iteration: 180 | Classification loss: 0.24518 | Regression loss: 0.61179 | Running loss: 1.25833
Epoch: 0 | Iteration: 181 | Classification loss: 0.35141 | Regression loss: 0.54860 | Running loss: 1.25636
Epoch: 0 | Iteration: 182 | Classification loss: 0.15580 | Regression loss: 0.38698 | Running loss: 1.25246
Epoch: 0 | Iteration: 183 | Classification loss: 0.54227 | Regression loss: 0.76721 | Running loss: 1.25277
Epoch: 0 | Iteration: 184 | Classification loss: 0.15999 | Regression loss: 0.34951 | Running loss: 1.24875
Epoch: 0 | Iteration: 185 | Classification loss: 1.09947 | Regression loss: 0.73047 | Running loss: 1.25188
Epoch: 0 | Iteration: 186 | Classification loss: 0.36980 | Regression loss: 0.64987 | Running loss: 1.25064
Epoch: 0 | Iteration: 187 | Classification loss: 0.20600 | Regression loss: 0.56043 | Running loss: 1.24806
Epoch: 0 | Iteration: 188 | Classification loss: 0.26527 | Regression loss: 0.63754 | Running loss: 1.24624
Epoch: 0 | Iteration: 189 | Classification loss: 0.45542 | Regression loss: 0.85786 | Running loss: 1.24659
Epoch: 0 | Iteration: 190 | Classification loss: 0.18395 | Regression loss: 0.44507 | Running loss: 1.24335
Epoch: 0 | Iteration: 191 | Classification loss: 0.32553 | Regression loss: 0.68189 | Running loss: 1.24213
Epoch: 0 | Iteration: 192 | Classification loss: 0.25267 | Regression loss: 0.62040 | Running loss: 1.24021
Epoch: 0 | Iteration: 193 | Classification loss: 0.29148 | Regression loss: 0.63807 | Running loss: 1.23861
Epoch: 0 | Iteration: 194 | Classification loss: 0.27283 | Regression loss: 0.69303 | Running loss: 1.23721
Epoch: 0 | Iteration: 195 | Classification loss: 0.20410 | Regression loss: 0.39664 | Running loss: 1.23397
Epoch: 0 | Iteration: 196 | Classification loss: 0.35040 | Regression loss: 0.58953 | Running loss: 1.23247
Epoch: 0 | Iteration: 197 | Classification loss: 0.28575 | Regression loss: 0.66133 | Running loss: 1.23103
Epoch: 0 | Iteration: 198 | Classification loss: 0.42207 | Regression loss: 0.65353 | Running loss: 1.23025
Epoch: 0 | Iteration: 199 | Classification loss: 0.15154 | Regression loss: 0.34613 | Running loss: 1.22659
Epoch: 0 | Iteration: 200 | Classification loss: 0.37383 | Regression loss: 0.69425 | Running loss: 1.22580
Epoch: 0 | Iteration: 201 | Classification loss: 0.25801 | Regression loss: 0.61212 | Running loss: 1.22404
Epoch: 0 | Iteration: 202 | Classification loss: 0.38243 | Regression loss: 0.73662 | Running loss: 1.22352
Epoch: 0 | Iteration: 203 | Classification loss: 0.18332 | Regression loss: 0.46832 | Running loss: 1.22072
Epoch: 0 | Iteration: 204 | Classification loss: 0.15651 | Regression loss: 0.39177 | Running loss: 1.21744
Epoch: 0 | Iteration: 205 | Classification loss: 0.37452 | Regression loss: 0.59436 | Running loss: 1.21623
Epoch: 0 | Iteration: 206 | Classification loss: 0.16960 | Regression loss: 0.39953 | Running loss: 1.21311
Epoch: 0 | Iteration: 207 | Classification loss: 0.28007 | Regression loss: 0.51056 | Running loss: 1.21107
Epoch: 0 | Iteration: 208 | Classification loss: 0.15583 | Regression loss: 0.42675 | Running loss: 1.20807
Epoch: 0 | Iteration: 209 | Classification loss: 0.46780 | Regression loss: 0.50832 | Running loss: 1.20696
Epoch: 0 | Iteration: 210 | Classification loss: 0.47791 | Regression loss: 0.79770 | Running loss: 1.20729
Epoch: 0 | Iteration: 211 | Classification loss: 0.25390 | Regression loss: 0.62323 | Running loss: 1.20573
Epoch: 0 | Iteration: 212 | Classification loss: 0.13699 | Regression loss: 0.35591 | Running loss: 1.20238
Epoch: 0 | Iteration: 213 | Classification loss: 0.18853 | Regression loss: 0.49442 | Running loss: 1.19996
Epoch: 0 | Iteration: 214 | Classification loss: 0.33293 | Regression loss: 0.68335 | Running loss: 1.19910
Epoch: 0 | Iteration: 215 | Classification loss: 0.34778 | Regression loss: 0.73464 | Running loss: 1.19856
Epoch: 0 | Iteration: 216 | Classification loss: 0.28194 | Regression loss: 0.50506 | Running loss: 1.19667
Epoch: 0 | Iteration: 217 | Classification loss: 0.41469 | Regression loss: 0.60096 | Running loss: 1.19584
Epoch: 0 | Iteration: 218 | Classification loss: 0.33020 | Regression loss: 0.61318 | Running loss: 1.19468
Epoch: 0 | Iteration: 219 | Classification loss: 0.31220 | Regression loss: 0.55433 | Running loss: 1.19319
Epoch: 0 | Iteration: 220 | Classification loss: 0.11258 | Regression loss: 0.44745 | Running loss: 1.19033
Epoch: 0 | Iteration: 221 | Classification loss: 0.35853 | Regression loss: 0.72978 | Running loss: 1.18987
Epoch: 0 | Iteration: 222 | Classification loss: 0.29207 | Regression loss: 0.62570 | Running loss: 1.18865
Epoch: 0 | Iteration: 223 | Classification loss: 0.24953 | Regression loss: 0.64199 | Running loss: 1.18732
Epoch: 0 | Iteration: 224 | Classification loss: 0.37383 | Regression loss: 0.67934 | Running loss: 1.18672
Epoch: 0 | Iteration: 225 | Classification loss: 0.28968 | Regression loss: 0.54187 | Running loss: 1.18515
Epoch: 0 | Iteration: 226 | Classification loss: 0.28110 | Regression loss: 0.54126 | Running loss: 1.18355
Epoch: 0 | Iteration: 227 | Classification loss: 0.32714 | Regression loss: 0.66707 | Running loss: 1.18272
Epoch: 0 | Iteration: 228 | Classification loss: 0.13985 | Regression loss: 0.46601 | Running loss: 1.18020
Epoch: 0 | Iteration: 229 | Classification loss: 0.11285 | Regression loss: 0.29287 | Running loss: 1.17684
Epoch: 0 | Iteration: 230 | Classification loss: 0.42109 | Regression loss: 0.85268 | Running loss: 1.17726
Epoch: 0 | Iteration: 231 | Classification loss: 0.29569 | Regression loss: 0.49949 | Running loss: 1.17561
Epoch: 0 | Iteration: 232 | Classification loss: 0.36554 | Regression loss: 0.66848 | Running loss: 1.17500
Epoch: 0 | Iteration: 233 | Classification loss: 0.24116 | Regression loss: 0.56554 | Running loss: 1.17343
Epoch: 0 | Iteration: 234 | Classification loss: 0.22230 | Regression loss: 0.53189 | Running loss: 1.17164
Epoch: 0 | Iteration: 235 | Classification loss: 0.17225 | Regression loss: 0.53442 | Running loss: 1.16967
Epoch: 0 | Iteration: 236 | Classification loss: 0.32105 | Regression loss: 0.57145 | Running loss: 1.16850
Epoch: 0 | Iteration: 237 | Classification loss: 0.47074 | Regression loss: 0.50494 | Running loss: 1.16769
Epoch: 0 | Iteration: 238 | Classification loss: 0.27611 | Regression loss: 0.58295 | Running loss: 1.16640
Epoch: 0 | Iteration: 239 | Classification loss: 0.18847 | Regression loss: 0.54775 | Running loss: 1.16461
Epoch: 0 | Iteration: 240 | Classification loss: 0.18644 | Regression loss: 0.41955 | Running loss: 1.16229
Epoch: 0 | Iteration: 241 | Classification loss: 0.16652 | Regression loss: 0.51639 | Running loss: 1.16031
Epoch: 0 | Iteration: 242 | Classification loss: 0.29706 | Regression loss: 0.64167 | Running loss: 1.15940
Epoch: 0 | Iteration: 243 | Classification loss: 0.37917 | Regression loss: 0.80756 | Running loss: 1.15951
Epoch: 0 | Iteration: 244 | Classification loss: 0.27488 | Regression loss: 0.46604 | Running loss: 1.15780
Epoch: 0 | Iteration: 245 | Classification loss: 0.20307 | Regression loss: 0.51585 | Running loss: 1.15602
Epoch: 0 | Iteration: 246 | Classification loss: 0.29759 | Regression loss: 0.59166 | Running loss: 1.15494
Epoch: 0 | Iteration: 247 | Classification loss: 0.24260 | Regression loss: 0.40944 | Running loss: 1.15291
Epoch: 0 | Iteration: 248 | Classification loss: 0.44194 | Regression loss: 0.65755 | Running loss: 1.15270
Epoch: 0 | Iteration: 249 | Classification loss: 0.39187 | Regression loss: 0.62665 | Running loss: 1.15216
Epoch: 0 | Iteration: 250 | Classification loss: 0.19039 | Regression loss: 0.44670 | Running loss: 1.15011
Epoch: 0 | Iteration: 251 | Classification loss: 0.16036 | Regression loss: 0.48074 | Running loss: 1.14809
Epoch: 0 | Iteration: 252 | Classification loss: 0.25082 | Regression loss: 0.40651 | Running loss: 1.14615
